,app_id,current_price
3903,310790,11.99
3904,310810,10.99
3905,310830,10.99
3906,310850,10.59
3907,310870,1.99
3908,310880,6.99
3909,310890,6.99
3910,310950,6.39
3911,310970,3.99
3912,310990,6.99
3913,311010,10.99
3914,311040,14.99
3915,311060,3.99
3916,311080,2.79
3917,311100,2.79
3918,311120,1.99
3919,311140,2.79
3920,311170,0.79
3921,311190,3.99
3922,311210,44.99
3923,311240,15.49
3924,311250,6.99
3925,311260,24.99
3926,311290,39.99
3927,311310,29.99
3928,311340,16.99
3929,311400,2.75
3930,311480,4.99
3931,311490,1.69
3932,311560,16.99
3933,311680,10.99
3934,311690,10.99
3935,311720,10.99
3937,311770,15.49
3938,311800,10.99
3939,311820,3.99
3940,311840,4.99
3941,311850,6.19
3942,311860,1.99
3943,311870,3.99
3944,311910,8.89
3945,311930,8.99
3946,311940,2.79
3947,311980,6.99
3948,312010,1.59
3949,312020,1.59
3950,312050,1.39
3952,312200,15.49
3953,312210,10.99
3954,312220,6.99
3955,312230,0.79
3956,312240,1.59
3958,312300,2.89
3959,312310,1.59
3960,312350,22.99
3961,312360,29.99
3962,312370,29.99
3963,312400,3.99
3964,312410,2.89
3965,312420,22.99
3966,312430,18.99
3967,312440,14.99
3969,312510,10.99
3970,312520,14.99
3971,312530,9.99
3972,312540,13.99
3973,312560,16.99
3974,312600,10.99
3975,312610,5.59
3976,312630,5.79
3977,312640,1.99
3978,312650,29.99
3979,312660,39.99
3980,312670,39.99
3981,312720,6.99
3982,312750,10.99
3983,312780,18.99
3984,312790,14.99
3985,312840,6.99
3986,312900,2.79
3987,312920,15.49
3988,312960,6.99
3989,312970,10.99
3990,312980,26.99
3992,313010,7.49
3993,313020,1.99
3994,313040,1.99
3995,313080,14.99
3996,313120,10.99
3997,313130,10.29
3998,313140,14.99
3999,313160,15.49
4000,313190,3.99
4001,313200,14.99
4002,313210,3.99
4003,313330,3.99
4004,313340,0.79
4005,313360,5.99
4006,313390,3.99
4007,313400,6.99
4008,313470,5.99
4009,313480,3.99
4010,313500,3.99
4011,313590,1.59
4012,313620,3.99
4013,313630,14.99
4014,313650,6.99
4015,313660,18.99
4016,313690,19.99
4018,313740,6.99
4019,313780,14.99
4020,313810,17.99
4021,313830,0.39
4022,313870,14.99
4023,313960,0.79
4024,313980,5.19
4027,314020,2.89
4028,314030,7.99
4029,314050,3.99
4030,314070,15.49
4031,314120,8.99
4032,314150,4.79
4033,314160,19.99
4034,314180,14.99
4035,314200,6.99
4036,314210,6.99
4037,314220,6.99
4038,314230,11.39
4039,314240,6.99
4040,314250,0.79
4042,314290,3.99
4043,314300,5.59
4044,314320,6.19
4045,314330,6.99
4046,314340,4.79
4047,314350,14.99
4048,314360,6.99
4049,314370,1.69
4050,314380,6.99
4051,314410,8.99
4052,314450,0.79
4053,314460,2.79
4054,314470,2.74
4055,314500,26.99
4056,314510,4.99
4057,314520,14.99
4058,314530,9.99
4059,314540,5.59
4060,314560,14.99
4061,314570,3.99
4062,314590,5.59
4063,314610,2.79
4064,314630,7.19
4065,314660,14.99
4066,314710,15.99
4067,314720,22.99
4068,314730,52.99
4069,314760,6.99
4070,314770,6.99
4071,314790,16.99
4072,314810,14.99
4073,314830,11.49
4075,314950,3.99
4077,314980,14.99
4078,315060,6.99
4079,315070,4.99
4080,315080,3.99
4081,315110,3.99
4082,315130,6.99
4083,315240,6.99
4084,315260,3.99
4085,315320,6.99
4086,315330,9.99
4087,315340,7.19
4088,315430,10.29
4089,315450,3.99
4090,315460,9.29
4091,315480,3.99
4092,315540,6.99
4093,315550,3.99
4094,315610,5.59
4095,315650,6.99
4096,315660,29.99
4097,315670,6.99
4098,315680,6.99
4099,315810,14.99
4100,315830,3.99
4101,315840,12.39
4102,315850,3.99
4103,315860,10.29
4104,315920,3.99
4105,315930,6.99
4106,315940,0.79
4108,316020,6.99
4109,316030,15.49
4110,316080,3.99
4111,316140,3.99
4112,316160,4.99
4113,316180,6.99
4114,316240,14.99
4115,316260,15.49
4116,316320,15.49
4117,316370,19.99
4119,316420,6.99
4120,316430,5.99
4121,316480,10.99
4122,316600,5.59
4123,316610,6.99
4124,316620,10.99
4125,316630,4.79
4126,316660,3.99
4127,316700,6.99
4128,316720,6.99
4129,316740,3.99
4131,316790,10.99
4132,316810,3.99
4133,316830,26.99
4134,316840,6.99
4135,316890,4.99
4136,316930,6.99
4137,316950,2.79
4138,316970,7.19
4139,317020,3.99
4140,317030,4.99
4141,317040,6.99
4142,317060,14.99
4143,317080,10.99
4144,317100,7.19
4145,317250,1.59
4146,317280,14.99
4147,317290,10.99
4148,317300,18.99
4149,317320,13.99
4152,317370,12.99
4153,317380,0.69
4155,317440,6.99
4157,317510,1.59
4158,317530,6.99
4159,317580,15.49
4160,317610,6.99
4161,317620,22.99
4162,317710,4.59
4163,317720,6.99
4164,317730,10.59
4165,317820,10.99
4166,317840,6.99
4167,317920,3.99
4168,317940,3.99
4169,317950,1.59
4170,317970,2.79
4171,318020,23.99
4172,318090,3.99
4173,318100,3.99
4174,318130,6.99
4175,318220,3.74
4176,318230,9.99
4177,318260,6.99
4178,318300,15.49
4179,318310,3.99
4180,318330,4.79
4181,318350,15.49
4182,318430,4.79
4183,318440,3.99
4184,318480,3.99
4185,318530,10.99
4186,318560,3.99
4187,318570,3.99
4188,318600,14.99
4189,318650,10.99
4190,318660,1.69
4191,318680,2.89
4192,318690,3.99
4193,318740,15.49
4194,318860,8.99
4195,318950,15.49
4196,318970,14.99
4197,319050,6.99
4198,319080,15.49
4199,319140,6.99
4201,319170,15.49
4202,319180,4.99
4203,319210,4.99
4204,319230,4.79
4205,319250,6.99
4206,319270,4.99
4207,319280,10.99
4208,319300,1.69
4209,319320,6.99
4210,319400,4.79
4211,319430,5.59
4212,319450,2.19
4213,319470,4.99
4214,319480,3.49
4215,319510,3.99
4216,319550,1.99
4217,319560,4.99
4221,319740,10.99
4222,319760,0.42
4223,319780,13.49
4225,319850,6.99
4226,319910,15.99
4227,319970,2.09
4228,320040,11.39
4229,320090,6.49
4230,320110,1.99
4231,320120,2.79
4232,320140,8.99
4233,320150,2.79
4234,320240,44.99
4235,320300,14.99
4236,320310,2.99
4237,320320,0.79
4238,320330,4.79
4239,320340,6.99
4240,320400,3.99
4241,320410,1.39
4242,320430,6.99
4243,320520,5.19
4244,320540,8.99
4245,320610,4.99
4246,320630,2.79
4247,320650,2.79
4248,320670,3.99
4249,320690,2.79
4250,320760,10.99
4251,320790,5.79
4252,320820,6.99
4253,320840,12.99
4254,320970,14.99
4255,321030,2.79
4256,321060,18.99
4257,321080,4.79
4258,321150,7.99
4259,321160,1.69
4260,321190,26.99
4262,321260,0.79
4263,321270,6.99
4264,321290,22.99
4267,321350,6.19
4268,321360,9.99
4269,321370,6.99
4270,321390,5.59
4272,321410,60.99
4273,321450,3.99
4275,321490,3.99
4277,321560,4.99
4278,321600,3.99
4279,321610,3.99
4280,321660,6.99
4281,321710,6.99
4282,321800,14.99
4283,321830,6.99
4285,321870,3.99
4286,321880,6.99
4287,321890,6.99
4288,321920,5.49
4289,321940,3.99
4290,321950,1.59
4291,321960,33.99
4293,322030,3.99
4294,322080,2.79
4295,322110,10.99
4296,322130,15.49
4297,322170,2.79
4298,322190,10.99
4299,322210,6.99
4300,322290,6.99
4301,322300,14.99
4302,322330,10.99
4303,322410,4.99
4304,322430,3.99
4305,322440,6.99
4306,322450,7.19
4307,322500,17.99
4308,322520,39.99
4309,322540,14.99
4310,322550,6.99
4311,322580,6.99
4312,322630,14.99
4313,322680,5.99
4314,322750,13.99
4315,322770,15.49
4316,322780,19.49
4317,322850,11.99
4318,322900,4.99
4319,322910,7.19
4321,322930,29.99
4322,322950,14.99
4323,322970,1.39
4324,322980,0.79
4325,322990,1.39
4326,323000,7.99
4327,323020,3.99
4328,323040,7.19
4329,323060,10.99
4330,323190,14.99
4331,323220,10.99
4332,323240,1.59
4333,323250,3.99
4334,323260,3.99
4335,323270,3.99
4336,323280,3.99
4337,323320,6.69
4339,323380,14.99
4340,323430,6.99
4341,323450,6.99
4342,323460,10.99
4343,323470,31.99
4344,323490,4.39
4345,323580,11.39
4346,323620,4.99
4348,323670,11.49
4349,323680,8.29
4350,323700,5.59
4351,323720,0.79
4352,323780,8.99
4353,323850,10.99
4356,324050,6.99
4357,324070,3.99
4358,324080,10.99
4359,324090,2.08
4360,324110,1.39
4361,324120,0.79
4362,324140,6.99
4363,324160,29.99
4364,324170,3.99
4365,324190,14.99
4366,324240,0.79
4367,324260,10.99
4368,324270,3.99
4369,324310,13.49
4370,324360,5.59
4371,324390,7.99
4372,324400,3.99
4373,324420,3.99
4374,324470,1.99
4375,324510,32.99
4376,324520,2.89
4377,324570,1.99
4378,324610,1.99
4379,324650,3.99
4380,324680,8.99
4381,324710,3.99
4382,324730,3.99
4383,324740,14.99
4384,324750,3.99
4385,324760,3.99
4386,324770,1.39
4387,324800,34.99
4389,325060,3.99
4390,325090,3.99
4391,325110,4.99
4392,325120,2.79
4393,325150,3.99
4394,325160,3.99
4395,325180,60.99
4396,325210,6.99
4397,325300,9.99
4398,325320,4.79
4399,325330,60.99
4400,325370,3.99
4401,325420,8.39
4402,325430,15.49
4403,325470,3.74
4404,325520,7.99
4405,325610,29.99
4407,325730,7.19
4408,325790,7.19
4409,325860,6.99
4410,325870,3.99
4411,325880,5.59
4412,325910,78.99
4413,325930,10.99
4414,326110,3.99
4415,326120,3.99
4416,326130,0.79
4417,326150,6.99
4419,326180,0.79
4420,326190,1.59
4421,326230,6.99
4422,326340,14.99
4424,326380,8.99
4425,326410,6.99
4426,326420,1.59
4427,326460,4.99
4428,326470,3.99
4429,326480,10.99
4430,326520,6.99
4431,326590,7.99
4432,326630,6.99
4433,326650,6.99
4434,326670,10.99
4435,326720,1.59
4436,326730,6.99
4437,326840,10.99
4438,326950,7.19
4440,326990,4.79
4441,327000,5.79
4442,327010,14.99
4443,327030,19.99
4444,327060,6.99
4445,327070,14.99
4446,327090,10.99
4447,327140,14.99
4448,327150,5.59
4449,327210,3.99
4450,327220,14.99
4451,327260,7.19
4452,327310,14.99
4453,327370,6.99
4454,327380,4.99
4455,327390,4.99
4456,327400,4.99
4457,327410,2.79
4458,327440,4.79
4459,327450,3.99
4461,327500,6.99
4462,327510,9.99
4463,327520,10.99
4464,327560,10.99
4466,327650,6.99
4467,327670,9.99
4469,327740,7.19
4470,327760,14.99
4471,327860,11.39
4472,327880,10.99
4473,327890,9.99
4474,327910,4.99
4475,327920,4.74
4476,327930,4.74
4477,327940,4.74
4478,327950,4.74
4479,327960,1.59
4480,327980,6.99
4481,328000,6.99
4483,328070,6.99
4484,328080,6.99
4485,328100,9.99
4486,328220,12.99
4487,328270,2.19
4488,328310,13.49
4489,328430,4.74
4490,328440,4.99
4491,328450,4.99
4492,328460,4.99
4493,328470,4.99
4494,328500,2.79
4495,328510,10.99
4496,328550,2.09
4497,328590,7.99
4498,328600,18.99
4499,328640,4.99
4500,328650,0.79
4501,328670,3.99
4502,328680,4.99
4503,328710,9.99
4505,328740,3.99
4506,328760,5.79
4507,328780,3.99
4508,328830,14.99
4509,328880,6.99
4510,328890,14.99
4511,328900,4.99
4512,328920,4.99
4513,328930,4.99
4514,328940,10.99
4515,328990,1.99
4516,329000,1.99
4518,329040,13.99
4519,329050,7.99
4520,329070,19.49
4522,329130,11.39
4523,329190,0.79
4524,329200,4.99
4525,329240,6.99
4527,329310,7.19
4528,329320,3.99
4529,329340,4.79
4530,329380,12.99
4531,329430,22.99
4532,329440,19.99
4533,329460,6.99
4534,329480,6.99
4535,329490,8.99
4536,329610,14.99
4537,329620,4.99
4538,329630,4.99
4539,329640,4.99
4540,329650,4.99
4541,329660,4.99
4542,329670,4.99
4543,329680,4.99
4544,329690,3.99
4545,329770,4.79
4547,329830,1.59
4548,329860,6.99
4549,329890,29.99
4550,329970,10.99
4551,329980,7.19
4554,330070,34.99
4555,330100,10.99
4556,330180,6.99
4557,330270,9.99
4558,330350,3.99
4559,330370,3.99
4560,330390,14.99
4561,330420,10.99
4562,330450,0.79
4563,330460,7.99
4564,330470,3.99
4565,330500,3.99
4566,330520,6.99
4567,330570,6.99
4568,330580,1.99
4569,330590,4.79
4570,330620,3.99
4571,330660,6.99
4572,330670,8.99
4573,330680,1.91
4574,330720,36.99
4575,330770,7.19
4576,330820,14.99
4577,330830,11.99
4579,330880,10.99
4580,330990,6.99
4582,331160,15.49
4583,331190,6.99
4584,331200,3.99
4585,331210,3.99
4586,331220,5.59
4587,331290,4.79
4588,331340,7.99
4590,331390,10.99
4591,331400,1.99
4592,331440,2.79
4593,331450,7.19
4594,331460,10.99
4596,331480,10.99
4597,331500,10.29
4598,331510,9.99
4599,331570,2.79
4601,331600,31.99
4602,331610,6.99
4603,331650,2.99
4604,331670,18.99
4605,331690,10.99
4606,331720,3.99
4607,331750,15.49
4608,331760,4.79
4609,331790,3.99
4610,331870,13.49
4611,331880,6.99
4612,331910,6.99
4613,331920,6.99
4614,331970,7.19
4615,331980,5.99
4617,332150,6.99
4618,332200,14.99
4619,332250,9.99
4620,332260,15.49
4621,332270,6.99
4622,332310,24.99
4623,332330,6.99
4624,332360,44.99
4625,332370,5.99
4626,332380,10.99
4627,332390,0.99
4628,332400,0.49
4629,332410,0.59
4630,332480,0.39
4631,332490,11.39
4632,332500,14.99
4633,332530,3.99
4634,332540,7.19
4635,332570,12.39
4636,332580,2.79
4637,332610,10.99
4638,332620,6.99
4639,332630,5.99
4641,332700,2.78
4642,332710,2.89
4643,332730,3.99
4644,332760,7.99
4645,332780,0.79
4646,332790,0.79
4647,332800,5.79
4648,332810,10.59
4649,332830,2.79
4650,332880,3.99
4652,333100,13.99
4653,333120,0.39
4654,333130,6.99
4655,333210,7.19
4656,333220,2.79
4657,333250,5.59
4658,333260,4.79
4659,333290,2.89
4660,333300,10.99
4661,333330,3.99
4662,333340,8.99
4663,333350,22.99
4664,333380,4.79
4665,333390,18.99
4666,333420,14.99
4667,333430,1.11
4668,333490,6.99
4669,333510,10.59
4670,333540,2.09
4671,333580,1.59
4672,333600,6.99
4673,333640,11.39
4674,333650,6.99
4675,333660,2.09
4676,333690,2.79
4677,333730,2.79
4678,333760,1.99
4679,333870,3.99
4680,333880,4.99
4682,333950,12.99
4683,333970,5.79
4684,333980,14.99
4685,333990,7.19
4687,334040,0.79
4688,334070,6.99
4689,334100,4.99
4690,334120,6.99
4691,334140,9.0
4692,334190,3.35
4693,334210,10.99
4694,334230,3.99
4695,334260,11.39
4696,334270,6.99
4697,334280,10.99
4699,334300,1.99
4701,334410,6.99
4702,334420,10.99
4703,334470,6.99
4704,334480,6.99
4705,334490,6.99
4706,334540,19.49
4707,334560,3.99
4708,334620,1.69
4709,334690,0.79
4710,334710,2.09
4711,334830,0.79
4712,334840,3.99
4713,334850,11.39
4715,334940,15.99
4716,334960,4.79
4717,334980,3.99
4718,335000,5.57
4719,335010,0.59
4720,335050,3.99
4721,335070,29.99
4722,335090,5.79
4723,335100,0.79
4724,335120,14.99
4726,335190,4.99
4727,335200,4.99
4728,335210,3.99
4729,335220,3.99
4731,335300,29.99
4732,335310,29.99
4733,335320,1.11
4735,335420,11.99
4737,335440,5.59
4738,335450,3.99
4739,335460,3.99
4740,335550,1.99
4741,335560,6.99
4742,335570,3.99
4743,335620,11.39
4744,335660,4.99
4745,335670,6.99
4746,335690,6.99
4747,335700,11.99
4748,335770,5.59
4749,335790,1.99
4751,335830,6.99
4752,335840,3.99
4753,335850,29.99
4754,335890,1.69
4755,335900,3.99
4756,335920,1.59
4758,336010,3.99
4759,336020,1.69
4760,336030,6.99
4762,336060,3.99
4763,336080,6.99
4764,336090,6.99
4766,336110,3.99
4767,336130,10.99
4768,336140,10.99
4769,336150,18.99
4770,336160,3.99
4771,336200,6.19
4772,336210,11.39
4773,336220,10.99
4774,336230,3.99
4775,336240,7.99
4777,336280,0.79
4778,336300,14.99
4779,336380,0.79
4780,336420,6.99
4781,336440,14.99
4783,336530,22.99
4784,336610,4.79
4785,336630,2.09
4787,336680,4.79
4788,336700,1.99
4789,336710,2.39
4790,336730,4.79
4791,336760,3.99
4792,336770,3.99
4793,336780,3.99
4794,336840,11.39
4795,336930,9.99
4796,336940,23.79
4797,337000,19.99
4798,337040,7.19
4799,337070,11.39
4801,337130,8.99
4802,337150,6.99
4803,337180,14.99
4804,337210,1.99
4805,337220,3.99
4806,337270,3.99
4807,337280,5.99
4808,337290,7.19
4809,337320,11.39
4810,337340,6.99
4811,337350,4.99
4812,337360,3.99
4814,337420,1.99
4815,337450,3.99
4816,337480,8.99
4817,337490,6.99
4818,337630,2.09
4819,337650,6.99
4820,337670,4.79
4821,337680,14.99
4822,337700,0.79
4823,337720,6.99
4824,337730,6.99
4825,337760,29.99
4826,337820,12.99
4827,337850,14.99
4828,337880,5.79
4829,337890,3.99
4830,337930,22.99
4831,337940,11.39
4833,337960,7.19
4834,337970,4.79
4835,337980,6.99
4837,338030,5.99
4838,338040,7.19
4839,338050,2.79
4840,338060,10.99
4841,338070,26.99
4842,338080,29.99
4843,338090,18.99
4844,338100,26.99
4845,338110,2.79
4846,338120,3.99
4847,338130,6.99
4848,338140,6.99
4849,338170,6.99
4851,338190,3.99
4852,338260,3.99
4853,338290,10.29
4854,338300,15.49
4855,338310,15.49
4856,338320,6.99
4857,338330,3.35
4858,338350,4.79
4859,338390,23.99
4860,338420,3.99
4861,338530,0.79
4863,338550,2.09
4864,338590,10.99
4865,338630,4.99
4866,338640,17.89
4867,338710,6.99
4868,338760,0.99
4869,338800,6.99
4871,338830,0.79
4873,338890,6.99
4874,338960,1.35
4875,338980,4.99
4877,339040,7.19
4878,339090,11.39
4879,339110,1.99
4881,339130,6.99
4882,339160,6.99
4883,339190,7.99
4884,339200,10.99
4885,339210,17.99
4886,339230,16.99
4887,339240,4.79
4888,339250,14.99
4890,339290,3.99
4891,339320,3.99
4892,339340,15.99
4893,339350,4.79
4894,339400,6.99
4895,339440,4.79
4896,339460,8.99
4897,339470,0.79
4898,339500,3.99
4899,339510,4.79
4902,339560,3.99
4903,339570,10.99
4904,339580,6.99
4905,339590,0.79
4909,339690,6.99
4910,339700,5.59
4911,339710,2.89
4912,339720,10.99
4913,339790,18.99
4914,339800,6.99
4915,339820,1.59
4916,339840,13.99
4917,339850,13.99
4919,339910,6.99
4920,340000,14.99
4921,340030,3.99
4922,340050,0.79
4923,340070,0.79
4924,340120,1.59
4925,340130,2.79
4926,340140,7.19
4927,340150,6.99
4928,340170,19.99
4929,340190,19.49
4930,340200,3.99
4931,340210,24.99
4932,340220,2.09
4933,340250,5.59
4934,340270,4.79
4935,340280,1.59
4936,340290,1.99
4937,340300,3.99
4938,340310,3.99
4939,340320,3.99
4940,340330,6.99
4941,340340,1.99
4943,340360,5.59
4944,340370,8.99
4945,340380,2.79
4947,340400,5.99
4948,340410,9.99
4949,340440,5.49
4950,340450,3.99
4952,340470,0.79
4953,340480,3.99
4954,340490,12.99
4955,340500,2.09
4956,340520,2.89
4959,340560,8.99
4960,340570,2.89
4961,340580,7.19
4962,340600,2.89
4963,340630,1.59
4965,340680,12.39
4966,340700,5.59
4967,340720,4.99
4968,340730,6.99
4969,340750,3.99
4970,340770,1.99
4971,340800,2.79
4973,340830,3.99
4974,340840,10.99
4975,340860,14.99
4976,340880,12.49
4977,340920,3.99
4978,340950,4.79
4979,340960,11.39
4980,340990,15.49
4981,341000,10.99
4982,341010,6.99
4983,341020,10.99
4984,341030,6.99
4985,341040,7.19
4987,341070,4.99
4988,341080,3.99
4989,341090,2.79
4990,341120,2.79
4991,341150,14.99
4992,341160,4.99
4994,341260,1.99
4995,341270,3.99
4996,341290,3.99
4997,341310,0.39
4998,341360,1.59
4999,341380,0.79
5000,341390,2.09
5001,341440,1.99
5002,341460,3.99
5003,341470,5.19
5004,341490,2.89
5005,341500,1.59
5006,341510,2.79
5007,341530,2.79
5008,341540,0.39
5009,341550,3.99
5010,341570,1.99
5011,341640,4.99
5012,341660,5.99
5013,341680,3.99
5014,341690,1.99
5015,341700,1.59
5016,341710,6.99
5018,341730,2.89
5019,341750,4.99
5020,341760,4.79
5021,341770,4.99
5022,341780,1.69
5023,341800,10.99
5024,341820,2.79
5025,341860,14.99
5026,341870,9.99
5028,341910,6.99
5029,341930,4.79
5030,341940,4.79
5031,341950,6.99
5032,341960,52.99
5033,341980,3.19
5034,342020,6.99
5035,342090,6.99
5036,342100,5.59
5037,342130,1.99
5039,342180,29.99
5040,342190,23.79
5042,342230,0.79
5043,342240,1.59
5044,342250,2.89
5045,342260,15.49
5047,342300,4.99
5048,342310,12.99
5049,342350,1.99
5050,342360,6.99
5051,342380,6.99
5052,342450,4.99
5054,342490,1.99
5055,342500,14.99
5056,342510,3.99
5057,342520,1.59
5058,342530,5.99
5059,342540,1.59
5060,342550,10.99
5061,342560,11.39
5063,342580,1.99
5064,342610,3.99
5065,342620,6.99
5066,342630,4.99
5067,342640,10.99
5068,342650,5.99
5069,342660,10.99
5070,342740,1.99
5071,342860,1.99
5072,342870,6.99
5073,342890,1.69
5074,342910,11.39
5075,342920,6.99
5076,342940,30.99
5077,342970,2.79
5079,342990,8.99
5080,343000,4.49
5081,343020,5.59
5082,343070,13.5
5083,343090,5.59
5084,343100,3.99
5085,343120,7.19
5086,343140,15.49
5087,343150,3.99
5088,343170,3.99
5089,343180,2.09
5090,343250,0.79
5091,343270,0.79
5092,343280,6.49
5093,343320,6.49
5094,343340,1.59
5095,343360,0.39
5096,343370,3.99
5097,343390,0.79
5098,343410,3.99
5099,343430,3.99
5100,343440,3.99
5101,343560,0.69
5102,343570,1.59
5104,343690,0.79
5105,343710,14.99
5109,343770,2.09
5110,343780,4.99
5111,343800,1.99
5112,343810,1.99
5113,343820,1.99
5114,343830,1.99
5115,343840,5.69
5116,343860,14.99
5117,343930,0.39
5119,344030,6.99
5120,344040,2.79
5121,344100,0.79
5122,344130,3.99
5123,344160,3.99
5126,344220,3.99
5127,344230,6.99
5128,344240,11.49
5129,344260,5.59
5130,344270,2.79
5131,344300,4.99
5132,344340,11.39
5133,344410,11.99
5134,344440,1.99
5135,344480,2.89
5136,344500,3.99
5137,344630,26.99
5138,344740,10.99
5139,344760,7.19
5140,344770,10.99
5141,344800,14.99
5142,344810,11.39
5143,344820,6.99
5144,344840,6.99
5145,344850,18.99
5146,344860,2.09
5147,344880,3.99
5148,344890,6.99
5149,344900,0.79
5150,344910,0.79
5151,344960,5.99
5152,345010,14.99
5153,345020,3.99
5154,345030,4.79
5155,345060,2.79
5156,345080,8.99
5157,345090,4.79
5158,345120,1.99
5159,345130,3.99
5160,345140,6.99
5161,345180,15.99
5162,345200,4.79
5163,345220,1.69
5164,345230,7.19
5165,345240,6.99
5166,345260,6.99
5167,345280,1.5
5168,345290,2.99
5169,345300,4.99
5170,345310,4.99
5171,345330,12.99
5172,345340,3.99
5173,345350,12.99
5174,345370,10.99
5176,345430,6.99
5177,345440,6.99
5179,345480,14.99
5180,345540,4.99
5181,345580,6.99
5182,345610,29.99
5183,345620,22.99
5184,345630,22.99
5185,345640,3.99
5187,345660,3.74
5188,345690,9.99
5189,345700,1.69
5190,345710,9.99
5191,345750,3.99
5193,345820,14.99
5194,345860,7.19
5195,345920,3.19
5196,345990,10.99
5197,346010,6.99
5198,346040,2.79
5199,346060,15.49
5200,346080,0.79
5201,346090,8.99
5202,346110,17.99
5204,346130,3.99
5205,346140,6.99
5206,346150,1.99
5207,346160,3.99
5208,346180,1.59
5209,346200,3.99
5210,346210,2.79
5212,346240,6.99
5214,346300,2.79
5217,346340,3.99
5220,346420,6.99
5221,346430,6.99
5222,346440,4.79
5223,346450,0.79
5224,346460,19.49
5225,346470,19.49
5226,346490,8.99
5227,346500,0.79
5229,346550,5.99
5230,346560,5.59
5232,346630,1.59
5233,346650,0.79
5234,346670,1.69
5235,346730,14.99
5237,346760,7.19
5238,346770,4.79
5239,346780,3.99
5240,346800,2.89
5241,346810,4.79
5242,346830,10.99
5243,346850,1.69
5245,346920,2.79
5247,346940,14.99
5248,346950,5.99
5249,346970,10.99
5250,347000,14.99
5251,347030,1.19
5252,347040,6.99
5253,347050,22.99
5254,347060,10.99
5255,347080,6.99
5256,347160,9.99
5257,347170,22.99
5258,347230,4.99
5259,347240,4.99
5260,347250,4.99
5261,347260,4.99
5262,347270,4.99
5263,347280,10.99
5264,347290,10.99
5265,347330,7.99
5266,347400,46.49
5267,347430,3.99
5268,347440,15.99
5269,347470,4.99
5270,347480,0.79
5271,347510,3.99
5272,347520,4.99
5273,347560,0.79
5274,347580,1.69
5275,347590,1.99
5276,347600,2.09
5277,347610,5.59
5278,347620,6.99
5280,347660,9.99
5281,347670,7.99
5282,347690,6.99
5283,347710,6.99
5284,347720,3.99
5285,347730,5.59
5286,347790,1.99
5287,347820,4.99
5288,347830,3.09
5289,347930,1.99
5290,347940,5.49
5292,348000,2.79
5293,348020,3.19
5295,348160,6.99
5296,348180,3.99
5297,348200,6.99
5298,348240,1.39
5300,348270,1.15
5301,348280,4.99
5302,348290,1.19
5303,348300,3.99
5304,348340,1.59
5305,348360,8.99
5306,348380,1.59
5307,348400,4.99
5308,348430,2.89
5309,348440,2.89
5310,348450,3.99
5311,348460,3.99
5312,348470,39.99
5313,348490,6.99
5314,348510,8.99
5315,348530,5.59
5316,348540,7.19
5317,348550,10.99
5318,348570,5.79
5320,348650,6.99
5323,348710,39.99
5324,348730,3.99
5325,348740,5.19
5326,348790,1.69
5327,348800,2.09
5328,348810,10.99
5329,348820,19.99
5332,348870,0.84
5333,348910,6.47
5334,348950,9.99
5335,348960,2.79
5336,348980,1.59
5337,349020,1.99
5338,349040,24.99
5339,349060,5.59
5340,349100,1.69
5341,349140,5.59
5342,349150,2.89
5343,349190,6.99
5344,349220,7.19
5345,349240,6.99
5346,349250,11.39
5347,349260,7.19
5348,349280,2.09
5349,349300,11.39
5350,349320,18.99
5351,349440,0.79
5352,349450,11.39
5353,349460,2.79
5354,349500,2.99
5355,349510,5.19
5356,349530,9.99
5357,349540,4.79
5358,349550,0.79
5360,349650,3.99
5361,349670,6.99
5362,349680,3.99
5363,349690,3.99
5365,349710,5.79
5368,349760,3.99
5369,349780,4.79
5370,349790,11.39
5371,349840,10.99
5372,349950,1.59
5373,349980,3.99
5374,350000,2.79
5375,350010,6.99
5377,350070,5.59
5378,350080,14.99
5379,350090,5.19
5380,350110,22.49
5381,350150,9.99
5382,350200,6.99
5383,350210,6.99
5384,350220,3.99
5385,350310,49.99
5386,350330,4.99
5387,350380,3.99
5388,350480,11.39
5390,350500,1.04
5391,350530,13.49
5392,350540,6.99
5393,350550,18.99
5394,350600,10.99
5395,350610,1.99
5396,350620,2.79
5397,350630,1.59
5398,350640,29.99
5400,350710,3.99
5401,350740,5.59
5402,350770,5.59
5403,350780,2.09
5404,350800,10.99
5405,350810,6.99
5406,350880,9.29
5407,350910,6.99
5408,350970,4.99
5411,351050,6.99
5412,351060,1.0
5413,351080,6.99
5414,351090,6.99
5415,351100,14.99
5417,351150,1.59
5418,351170,6.99
5419,351220,2.79
5420,351230,6.99
5421,351240,0.39
5422,351250,3.99
5423,351290,5.79
5424,351300,14.99
5425,351320,10.99
5426,351330,4.79
5427,351340,5.19
5428,351400,2.09
5430,351420,1.69
5431,351450,1.59
5432,351470,0.79
5433,351480,14.99
5434,351490,0.79
5435,351510,6.99
5438,351690,4.79
5439,351700,7.99
5440,351710,19.49
5441,351720,7.14
5442,351730,3.99
5445,351810,4.79
5446,351820,4.79
5447,351860,0.63
5448,351870,3.99
5450,351910,11.49
5451,351920,7.99
5453,351970,39.99
5454,351990,6.99
5455,352010,7.19
5456,352030,2.79
5457,352050,2.89
5458,352070,5.79
5459,352120,2.79
5460,352130,3.99
